user_type,sleep_hours,sleep_quality,screen_time,workload,energy_level,stress_level,previous_focus_hours,eye_strain,eye_discomfort,head_discomfort,mental_fatigue,neck_back_discomfort,difficulty_concentrating,focus_hours
Student,7.986503814225187,3,5.573684261190351,3,5,3,4.458690243075566,2,2,0,2,3,0,4.502242383172986
Professional,6.031227225203054,1,11.288546264716178,5,3,4,1.4423093089675967,3,3,3,5,5,5,0.0
Professional,6.068412178011524,1,10.39248598735981,5,1,5,3.8228837900196657,3,4,2,4,5,5,0.0
Student,5.758507714998329,3,9.576155578965771,2,2,5,1.1951153791635798,2,2,1,2,5,3,0.0
Student,7.774425992004656,5,4.550800713431552,4,5,1,5.4793081324428625,0,0,1,1,1,0,7.484807770415177
Professional,7.9395643004796845,5,3.651731593930759,3,5,3,5.99842004662584,2,2,4,1,3,0,5.34855865426217
Student,7.295077659917571,3,4.440622758223089,2,3,2,5.510202547657983,2,2,1,2,2,2,1.976069939219603
Student,4.139513665742116,1,10.25309652201098,5,3,5,2.9168650476319886,3,4,2,5,4,5,0.0
Student,4.148058492931241,1,11.984755459812053,5,2,4,2.166708921674495,4,3,2,4,5,5,0.0
Student,7.068555095381312,3,3.394800022882154,3,5,3,5.761568932818256,0,1,2,3,1,0,3.1609596206951243
Student,6.897641381701508,4,5.184944505790201,2,5,3,3.3703200290792927,2,1,0,2,2,1,3.5515976689799458
Professional,8.828030984073102,5,2.5208938620783603,5,4,3,5.517784794777882,0,0,2,3,1,0,5.872681480628413
Student,8.477717949468097,5,5.039232323391306,2,4,2,3.9366448703475108,0,0,1,3,3,1,5.727155026177672
Student,5.899490899169865,2,7.886291433808007,4,1,5,1.3880776848149494,2,1,3,5,4,5,0.0
Professional,7.184632401942704,5,4.753369603582559,3,4,3,4.9400300669820165,0,0,1,2,2,1,4.045376199982829
Professional,8.360052226492591,3,4.555545748703217,2,4,3,3.7413679632638344,1,0,2,3,3,4,2.2711200747717264
Student,8.12098862307418,5,6.761893452245753,3,4,2,5.516834438311474,2,3,2,3,4,0,2.567748922676317
Professional,5.745000599594363,2,7.959481066392158,2,2,5,2.5940728587846547,4,4,3,3,2,5,0.0
Professional,6.051506693984978,2,7.289495485382407,2,2,3,2.715314725502955,3,2,1,3,3,4,0.0
Student,6.609636417448787,1,7.520002252336688,3,2,3,1.9699026250131433,1,0,1,3,4,5,0.0
Professional,4.460917210428856,2,7.798565349620118,4,3,4,3.6289361487486476,1,2,1,2,4,2,0.0
Student,7.132635674021335,4,4.695349939548995,3,4,3,3.211759468343817,0,0,0,2,1,0,4.206475123267721
Student,4.500837383179718,1,7.3715795691795885,4,3,5,3.289005332976126,2,3,2,3,3,4,0.0
Student,4.169087190503116,2,11.573147187837272,4,2,5,2.158143299671931,3,3,1,3,5,5,0.0
Student,4.829013873670873,3,8.160825824199621,2,1,5,3.357227839367568,2,2,3,3,4,5,0.0
Student,6.841453863484942,3,4.945706957488698,2,5,3,5.977136974293673,2,2,1,3,3,0,3.257826231406491
Professional,5.2401203792902535,2,9.892034748854325,5,3,5,2.1817369742540587,3,4,4,3,5,5,0.0
Student,8.134480485021944,3,5.593767571933714,2,3,2,4.377592745340065,0,1,1,1,1,1,4.653057071356915
Professional,6.840307503062195,4,4.569806755449067,2,3,2,4.963762670618152,0,0,0,2,0,0,4.543861531657456
Professional,7.34808495815427,4,2.5808605658140626,4,4,3,7.763065602075212,0,1,1,2,0,1,2.510840570435958
Professional,4.887058450108316,3,7.919322059641086,4,3,5,1.2445782756161634,3,2,3,4,3,5,0.0
Student,6.10568525658279,2,7.37305079389874,5,3,5,2.1593459754508695,3,4,2,3,4,5,0.0
Professional,5.847264778685175,3,10.038540836870506,5,3,5,2.3974169630078075,3,4,4,3,4,4,0.0
Student,6.411246312159852,1,7.860319084966794,5,1,4,3.476693468036145,4,3,3,5,3,5,0.0
Professional,8.902772436800955,4,4.501273883264208,3,4,2,6.4266762143754095,1,2,0,2,2,0,5.245582513381089
Student,4.707510493696487,2,8.837713425140846,3,2,3,2.9068269896355092,3,2,2,4,2,1,0.0
Student,6.975615833458689,1,8.63988161206194,3,1,4,3.1840325350829137,3,4,3,4,3,5,0.0
Professional,8.511174881955457,5,5.905436398525223,5,4,1,5.39020305951395,1,1,1,2,2,0,5.938436550584368
Professional,7.402051222386078,4,5.77399202464736,3,3,3,4.5130049324899915,1,0,1,3,3,3,0.6116662161349901
Professional,8.848746761153299,5,4.31246691106637,3,5,3,6.97333582101362,0,0,0,2,0,0,6.482635726541647
Professional,4.205609193128016,2,7.986131435126513,5,1,4,2.179233649800096,5,4,2,4,4,5,0.0
Student,7.691588279945877,3,3.731208321157123,2,4,2,5.82050795717486,1,1,0,1,2,0,4.095901286463521
Professional,6.29810046833936,3,9.270932478972126,3,2,3,3.2526371059338777,2,2,0,2,4,2,0.0
Professional,7.448471624059921,4,4.859698588463392,3,5,3,3.1650693108017633,1,1,0,1,0,0,3.8880656474409907
Professional,5.258070701558456,3,9.706701756165856,2,1,3,2.1332355755767747,2,2,1,3,5,4,0.0
Professional,4.4491374757712965,3,8.993221806188616,4,1,4,3.2547123008619323,1,1,3,4,4,5,0.0
Professional,8.043055677108741,4,4.865705546624266,4,4,2,6.310750985841593,1,0,1,2,4,0,4.014556800625586
Professional,7.3371396908430295,4,5.299818856866526,4,5,2,6.2358168416362485,1,0,1,4,1,3,4.119663043966354
Professional,5.068805629532582,2,9.346292354133983,4,1,3,1.1759824948014694,3,2,3,3,4,5,0.0
Professional,7.9805002073412705,5,5.829142435864103,5,4,1,7.910299173219514,1,2,0,3,4,1,3.623879945025024
Student,8.983426147311125,4,3.7630068933305116,4,4,1,7.792967821771935,2,2,0,1,0,0,6.004316795587461
Student,8.243349551167134,5,4.096696354157887,2,4,3,3.3174912362357043,1,0,1,3,1,1,4.05262912121259
Professional,4.079333404184502,2,8.557868358367948,4,3,4,1.45682159620765,4,3,1,2,2,4,0.0
Professional,7.329907463344237,3,4.128498161733132,3,3,2,3.2310399259938647,0,1,2,2,0,0,4.174665211115187
Student,8.893307504085897,5,2.278431334892637,3,4,2,7.091864053748526,0,0,0,1,0,0,8.91135579680955
Student,5.946092302087184,1,10.217227604838724,5,2,5,1.8902434993195583,4,3,3,5,4,5,0.0
Professional,8.417065053786327,4,2.9253885911846846,5,4,1,6.67623499149914,0,0,1,3,0,1,6.002428516192081
Professional,6.948989744373262,3,6.114352033523009,2,5,3,3.5587546302008772,1,1,1,2,0,0,3.2299229017968947
Student,7.172176392475042,3,3.790716336942728,2,4,3,5.061399530265217,0,0,2,1,0,0,5.749320579323954
Professional,7.754592296324631,5,3.717863306264813,3,5,1,7.866739634385111,0,0,0,2,2,0,8.44206312852548
Professional,6.503211894479289,5,5.530030597319089,3,5,3,5.463379889672617,1,1,1,1,3,0,3.8741326662996842
Professional,8.370912311211953,5,3.5327218508194513,2,5,3,5.857081684273227,1,2,2,3,2,0,5.053213687694238
Student,7.852478446181748,5,6.58115542525762,2,4,2,5.732282057240894,3,3,0,2,2,0,4.300133095735461
Student,5.730484718945037,3,5.393169335975513,4,2,5,2.0654075652063693,2,2,3,3,2,5,0.0
Professional,8.865577645891698,5,5.746806258028509,5,4,2,5.488431163939586,2,1,3,3,2,1,3.9370488107513726
Student,4.800249417079436,3,9.698472221645975,4,2,4,3.3740880355445153,2,3,4,4,5,5,0.0
Student,8.048393681891799,4,4.238133703547435,3,4,3,4.32025068867714,0,0,1,3,2,1,4.469475000577123
Student,7.070891364774338,5,6.101758518906694,2,5,3,5.257458179627227,3,3,3,1,2,0,4.174526788059826
Student,8.26828399220865,4,2.5734812467812844,4,4,1,6.388124888304887,0,0,1,1,0,0,5.760826317435144
Professional,7.335507911731073,4,3.0117566756979595,3,4,1,6.503458888433851,0,0,0,4,0,1,5.914758889548751
Professional,7.158635860500637,4,4.512876867597785,3,3,2,3.2766554270365638,1,1,2,2,2,1,3.113808994506829
Professional,6.816097165203196,5,3.2335091358146655,3,4,3,4.3291365230744,1,1,0,4,2,3,3.2477570305390078
Student,7.952902886936872,5,6.639441386882561,3,5,2,3.4979968967746924,2,2,2,3,4,2,3.381940162805418
Professional,8.464382745046818,5,5.0188359145742645,5,5,2,5.45969591009968,1,0,0,3,3,1,5.097410007427983
Professional,7.625187201355486,5,3.7261325264750846,5,4,2,5.126516275851815,1,0,0,2,3,0,4.117417043474882
Professional,8.131953331219307,5,6.375261266832359,3,5,2,3.9582926076631875,3,3,0,2,1,1,4.315308221738641
Professional,7.154868139436078,4,6.1891272498459085,2,4,3,5.908424335356565,2,3,3,3,3,3,2.070720463127988
Professional,7.197921529212786,3,3.086295105625267,3,4,3,5.438798047153166,0,1,1,2,1,0,5.009301282499352
Student,5.006234044503781,3,6.036416529245368,2,2,4,3.100259237692789,2,3,3,2,2,3,0.0
Professional,7.1216965418543206,4,4.331254870539087,3,5,2,5.827864743437678,0,0,1,2,1,0,5.751055529479399
Student,8.529979065336397,4,4.994139904826287,4,4,2,5.476226386932166,2,2,1,2,1,1,4.181921104235881
Student,7.037982526416331,4,5.910644739214922,3,5,2,7.300373574170154,0,0,3,2,3,0,5.516864430123711
Student,4.506230663130819,2,8.233634015842732,5,1,5,3.3545512503716512,1,1,3,5,4,5,0.0
Student,6.9827485247701855,4,3.6705552801094625,3,4,3,4.635552310865259,2,3,1,2,2,1,1.501598626351713
Student,6.900164280796169,5,5.175212637273078,3,4,3,4.875504696989726,2,2,0,2,1,0,3.9566442679446605
Professional,8.036812597057885,5,4.029200930257,3,5,3,5.0619244497375995,0,0,1,2,2,0,4.553739481584345
Professional,8.416755158319546,4,2.9051166100473234,5,5,2,7.4739731111009196,0,1,0,2,2,0,7.27805977814229
Student,7.612498032754524,4,5.042021694876254,5,4,1,7.676575115753186,0,0,0,3,2,0,6.0472349573946325
Student,4.858583650246361,2,11.4603668586739,4,2,4,3.355992595368307,5,4,3,1,5,4,0.0
Student,6.849471429420612,3,3.0483349820577152,3,3,2,4.541711387887462,0,1,0,2,0,1,4.8076141579380325
Student,5.068601473286444,3,8.33170534017394,4,1,4,1.9429756736575428,1,0,1,3,3,5,0.0
Professional,7.6224487991703676,4,5.422546496779914,5,4,2,7.178043062944712,1,1,2,3,3,0,3.7547616338280534
Professional,7.038986309324957,3,4.948195506732057,2,5,3,3.0230244286766315,1,2,0,1,2,0,2.8713646241354702
Professional,5.386802842224085,2,7.2478527580863155,2,2,5,3.2527725171196917,1,2,2,2,3,4,0.0
Professional,7.587250564635836,4,4.034431197349017,3,4,3,5.442969959072901,1,2,2,2,1,0,3.9280325046615716
Student,4.553336956543779,1,10.810701772795198,4,3,4,2.6276644918460317,4,3,2,3,5,4,0.0
Professional,7.130416878823607,5,5.623379929714585,4,5,2,6.713243578588715,1,0,1,4,3,0,4.948423507160011
Professional,5.529178811346111,2,6.915772794176339,3,2,3,2.7711992978791833,1,0,0,3,4,3,0.0
Student,8.41238469659631,4,4.464578520537457,3,4,1,6.6407453872030455,1,1,0,2,2,0,5.400532972515322
Professional,7.369992223702418,4,6.169907390841489,2,4,3,3.2395409027170925,3,2,1,1,2,1,3.451253342913646
Student,8.1584633854995,4,6.595366528763232,2,3,2,3.1700269960094176,3,3,0,1,2,0,2.632881387517427
Student,5.154649048788846,2,9.82268129109112,3,1,5,3.1848092024004284,3,3,4,3,4,5,0.0
Professional,8.30744845150276,4,4.646799980752437,3,4,3,5.78833196922073,0,0,1,3,3,0,5.0031478660490265
Student,6.25817148623621,3,8.983770088965791,5,3,5,1.1008462138859798,4,3,1,5,5,5,0.0
Professional,5.3288602775538,3,11.339967113469477,4,3,5,1.8263398447839152,4,5,3,3,5,5,0.0
Student,5.758362489862865,2,8.361829252304089,4,3,5,1.6931044006652907,3,4,2,3,4,5,0.0
Student,8.107047908324695,5,2.4427574976795596,3,4,2,5.85500969626247,0,1,0,2,0,0,7.000353205318225
Student,6.392811431452003,2,9.946171499689775,4,2,5,2.1463494825617464,3,4,2,5,5,5,0.0
Student,7.327332377032963,4,5.857634383415158,2,3,3,3.6057508567418384,2,2,0,3,1,4,2.2000951902969064
Student,7.973959929071314,5,4.141199903179528,2,5,2,4.027589367271622,0,0,1,3,1,0,5.565815350344176
Student,7.80742229226759,4,4.908833967813034,3,4,2,5.529903820050631,1,1,1,2,2,1,4.922001540967623
Student,5.497195499492811,1,5.399270113317226,4,1,4,1.672087746975547,0,0,2,4,3,5,0.0
Professional,7.373902687603066,5,4.750226964275212,5,5,3,7.728012721372422,1,2,3,4,2,3,2.8850013914034456
Student,6.689616542672572,4,4.981166925402849,3,5,2,5.2131778039045376,1,2,0,1,2,0,5.021377647646966
Professional,5.706215703242966,3,7.023606131722743,4,2,3,3.846610859393533,3,4,3,3,4,3,0.0
Professional,6.008965523215181,1,5.169102215864916,2,2,4,3.6646085545055387,0,0,3,4,1,5,0.0
Student,5.393221008147609,1,6.006365192589087,3,2,3,1.728937582639174,1,0,3,2,3,3,0.0
Professional,5.046119678942176,3,8.013629619203764,4,2,5,3.079269814489124,2,1,3,2,5,5,0.0
Student,6.644532137728348,5,6.372833513598254,2,5,2,4.3471720930331585,1,2,4,3,4,0,3.759919015930914
Professional,7.779553330091011,5,3.2789624261059447,3,5,2,5.490126721856309,0,0,2,1,2,0,5.506009609736692
Student,6.34257348602082,2,7.7724401239479315,4,2,4,1.8531689332322876,2,3,2,3,4,4,0.0
Professional,4.825910336934932,3,5.852581792723408,3,1,4,3.7727185749622065,1,1,1,3,4,5,0.0
Student,8.323609740613426,4,2.5471725385933186,3,5,2,7.65526836388481,0,1,1,2,0,0,6.838309656586878
Professional,7.5841192650033555,4,4.096101532762061,5,4,1,7.999091628977207,2,1,1,2,2,0,5.86876740483982
Student,8.482241385070193,5,5.088957722447084,5,5,3,5.649108553203665,1,2,1,2,1,1,4.842085748552739
Professional,7.243098777710862,5,4.270484842146912,2,4,3,4.128465715638935,0,0,1,2,1,1,4.099703269987888
Professional,4.506763478138043,1,7.765603262904937,4,3,4,2.1129046490208228,3,3,3,3,4,4,0.0
Student,5.573279495343619,2,5.14168472244694,2,1,3,2.411669923055276,2,2,0,1,3,2,0.0
Professional,5.330620672831371,1,9.72992806516675,2,1,3,3.084453259064155,4,5,2,3,3,5,0.0
Professional,7.5695634501737725,4,6.859133058074114,2,4,3,5.889834951215615,3,3,0,2,1,0,3.8337788983241143
Student,6.708806918027864,3,5.323162242977844,3,5,2,3.922391858972345,2,3,1,2,2,0,2.481603828640978
Student,7.1108061669601135,4,5.409709567816751,2,4,2,5.46188710145491,2,1,0,2,2,0,4.419299871407023
Student,8.230114526945119,5,2.0480823607089995,4,4,2,7.181879425831935,0,1,0,2,1,0,8.32638299808019
Student,4.958332617239819,1,8.439914520037753,2,2,5,2.235312785920491,3,2,2,2,2,3,0.0
Professional,8.134886443754326,5,4.909469415386368,2,3,3,5.884274629794243,2,1,2,3,2,3,2.6581069242467654
Student,5.855206402260195,3,8.476762031025872,5,3,5,1.1233656898521769,2,1,4,3,4,4,0.0
Professional,4.589508629284838,2,9.545670377784226,3,1,4,2.7264430955425376,3,4,4,4,5,5,0.0
Student,8.89315157294042,4,5.854934186513171,3,5,1,7.3264843908498,2,3,2,0,3,0,5.182249004912877
Professional,5.277372033049075,2,9.516009886917963,4,1,4,2.451075865442682,5,5,1,3,4,5,0.0
Professional,6.155723936487821,2,9.600269860305042,5,1,4,2.7272290506847625,3,2,2,3,4,5,0.0
Student,5.7101709434910966,1,10.815376986986028,5,3,5,3.4790167827571086,3,4,1,4,4,4,0.0
Student,8.405029811386186,3,6.88651004531852,3,3,2,5.3679263707398395,2,3,0,2,3,0,3.8829174348538245
Student,5.529559877748988,2,7.0518508364615275,4,3,5,2.3726713146784464,3,4,1,5,3,5,0.0
Student,7.272517324856382,4,2.415148867397863,5,4,1,6.590246402361735,1,1,0,4,0,2,4.569767047620494
Student,6.132781343363893,3,7.511583413744758,2,1,5,3.1510522040942983,2,2,5,3,3,5,0.0
Student,7.606429786600954,4,3.2064156326979156,5,5,3,7.632203088024119,1,2,1,2,0,0,6.298077983676706
Professional,7.040687873228491,4,3.761733538632156,3,4,2,5.5991421983976934,0,0,0,2,2,0,6.134387251793274
Student,7.564286102098186,3,4.611179762858197,3,4,2,5.658162918389959,0,0,1,2,1,0,6.986106342873759
Professional,4.648990016318227,2,10.237830830223677,5,3,5,1.3630912368797699,2,3,3,4,5,5,0.0
Student,7.352164626125217,5,6.116664790104824,3,3,3,4.533995295946916,1,2,1,2,3,2,2.011631464882424
Professional,6.782019284477092,3,6.723909383771687,3,4,2,3.500029125303583,3,3,0,2,4,0,1.0460282411824493
Student,8.287846695618732,4,4.639365240278821,3,5,3,5.220236280723177,3,2,2,2,2,0,3.9098147988494367
Student,4.585818379810647,3,6.930351645539309,2,2,4,3.1762621183464557,1,2,3,4,4,5,0.0
Student,8.04039641168909,5,6.287236211549002,3,4,3,3.381437777479061,1,0,2,3,3,0,4.345165553724827
Student,4.27465523861115,3,11.14909780419121,4,3,5,3.4608798123267093,3,4,4,4,5,5,0.0
Professional,6.3410694118254805,3,5.68400990351571,4,1,5,1.6518950825468608,0,0,1,3,4,5,0.0
Professional,8.334667840292479,5,4.090202130617186,3,3,2,4.109269115795525,0,1,1,1,2,0,4.516526118428441
Professional,5.725279431396288,3,11.733250416945879,4,1,5,3.2163331177912404,4,3,5,4,5,5,0.0
Student,8.318866240335499,4,4.87227641078842,3,4,3,7.188832897930826,1,0,1,2,2,0,5.992352466170875
Professional,7.877524845733827,4,3.2194315005843093,4,4,3,6.813623679835112,0,0,2,5,1,4,2.6645862473123425
Student,7.751497653144619,3,3.732790380878155,3,3,3,5.164375763898133,0,0,0,4,0,4,3.5995024737334727
Student,5.958033460915972,3,9.58079823358203,4,3,4,3.9070097865228792,5,5,3,4,3,3,0.0
Student,8.96484613270776,4,5.877481164073865,3,5,1,5.719255088114078,1,1,0,1,2,0,7.5302415646627185
Student,4.975383823406029,1,9.645226027205315,5,3,4,1.264425193309346,3,3,2,3,5,3,0.0
Professional,7.903454068006202,4,5.511482984654876,3,5,3,3.2881122877090396,1,2,1,1,1,0,3.8563418000014567
Professional,8.369470411024599,5,4.577397343962141,3,5,2,7.180187573299901,0,0,1,2,2,0,6.039143583573531
Professional,7.0351343995855,5,5.424062336850666,2,4,2,3.0918398396912368,1,0,3,0,2,0,4.647403886448113
Student,8.093611148417269,5,2.7976279243844697,4,5,3,6.993321383487892,0,1,2,4,2,2,3.0762601286681197
Professional,7.064123356642387,3,6.1229846050615855,2,5,3,4.749657802570163,1,2,2,3,2,1,2.1888770092820766
Professional,5.757101466883022,1,9.325854929025105,2,1,3,1.697060245261893,3,2,3,3,3,4,0.0
Professional,6.490154692930307,3,7.509097087433905,4,2,5,3.0946818847878372,1,1,2,5,3,5,0.0
Professional,7.752852986301443,5,6.957665164348507,2,5,2,3.52912492380022,3,3,2,1,1,0,4.257887303369463
Professional,8.025817835525807,3,4.410986967252321,3,5,3,3.023881703896774,1,1,3,4,2,2,1.4158114733068268
Professional,7.920986632945278,4,3.7463124052838057,2,5,2,5.995144545291038,1,1,0,1,2,0,6.115245663608413
Professional,5.760197095843522,2,9.849694821562757,3,2,3,2.0666496784121096,2,2,0,5,5,5,0.0
Professional,6.014343501551276,1,5.505660023399726,3,2,5,2.166317840869321,1,1,4,4,1,5,0.0
Professional,5.481091130311412,1,11.322146726753989,4,3,5,2.38055517781126,4,5,3,5,5,5,0.0
Student,5.658786856983339,3,8.179733884463785,5,2,4,2.630773632690518,0,0,2,4,2,4,0.0
Student,8.546093231140606,4,3.6472974101357756,5,4,1,7.541379602389167,0,0,1,3,2,0,6.366766302534458
Professional,5.193791350937003,1,8.99151593907288,3,2,5,2.167126899443565,3,2,5,3,5,5,0.0
Professional,5.017053562113922,1,10.176601953427983,5,3,5,2.48747696547005,3,4,3,4,3,5,0.0
Student,6.045195423405,3,7.514615867561364,5,2,5,1.8388790430485922,1,2,2,3,5,5,0.0
Student,4.310804502948327,1,11.05181436273725,4,2,4,2.2072187997196804,3,2,2,4,5,4,0.0
Student,8.02784370616945,5,3.8123098748315365,4,5,3,6.249227563181566,1,2,1,2,3,0,4.701049019012028
Professional,6.670635648491663,5,6.0841843898694155,2,5,3,4.549215413620587,2,3,1,3,4,1,1.7080229804018248
Student,7.783098395231621,5,3.0408242023457457,3,5,1,6.835877428972516,1,0,0,0,3,0,7.511118705618557
Student,4.074212930723675,1,8.90218757136752,5,1,5,2.236898757522485,3,3,3,5,5,5,0.0
Professional,8.780446226924372,5,2.349920800171021,4,4,3,7.6205527597167855,0,0,0,3,0,0,7.105170687940342
Professional,7.389190858445092,3,4.475663663520304,2,4,3,4.856540706877602,1,2,1,3,2,0,1.5298950131145945
Student,4.630861335479366,3,11.795035053433875,5,1,5,3.047486780126928,3,2,3,5,5,5,0.0
Professional,5.589865914501745,2,10.192624464521083,4,3,5,2.81997960256067,3,4,3,3,4,3,0.0
Student,8.46588786266092,5,2.2288739508212627,5,4,2,5.258387501043957,0,0,0,3,0,1,5.010518438664031
Student,8.429922893797778,3,5.8594739950747226,3,3,2,4.214578600233419,3,4,1,2,1,0,4.147352416243657
Professional,4.447981557138405,2,10.09518114779321,4,3,5,3.750831676508528,3,2,2,5,4,5,0.0
Professional,6.145071517225087,2,10.35510797818986,5,2,4,1.4264569160488143,2,2,2,5,4,5,0.0
Professional,6.26201667678054,3,10.026675352316266,5,2,4,1.686106553630492,4,3,2,4,5,5,0.0
Student,7.681991445511285,4,2.3643888377492814,4,5,2,7.724748084224359,0,0,0,2,1,0,6.248414600813311
Student,8.483265747862479,4,4.846084874032595,3,4,1,7.355746033506165,1,2,0,1,0,0,7.099770904885101
Professional,6.723390016320836,1,9.901323750512738,3,2,5,2.5480312987184335,2,1,2,2,4,4,0.0
Student,7.8780150216901585,3,6.90933513153878,3,5,3,3.194921827436926,2,2,1,3,4,0,0.8357448508960239
Professional,6.35527839977858,1,5.5650377404513565,2,2,5,2.802610906256854,0,1,1,3,3,5,0.0
Professional,6.424320859399975,1,8.684126838228515,5,2,5,2.6000182154691722,4,4,2,5,4,5,0.0
Professional,8.181458164917547,5,6.331969101343049,2,4,3,5.043449211909591,1,2,0,1,2,0,4.643717442388237
Professional,8.169348243360727,4,6.275074995651736,3,5,2,4.803065464275409,2,2,2,1,1,0,4.588030094877707
Professional,7.082857575729223,4,6.3884849046588705,2,4,2,5.286664881509598,0,0,2,3,3,0,4.315871034835399
